"id","order_id","date","review","rating"
"76c51b9f-bf42-4f52-837b-5141a6d7ae8e","h3ej-qq91","2022-06-23 04:41:19.613000 UTC","I never receive my fries in the meal","1.0"
"038f3974-44b6-4ff5-b28c-b27df13341e6","h3ej-b1c8","2021-05-30 17:24:04.951000 UTC","Mcflurry and coke was missing","1.0"
"66d08594-09b2-4144-b579-36e32e62b33a","h3ej-3l70","2021-05-30 01:03:21.950000 UTC","hashbrown not given, butter not given or maple syrup and jam also","1.0"
"db03f660-ba0c-46ab-afa1-7b56d7d29446","h3ej-9aql","2021-05-30 13:01:25.558000 UTC","Ice cream was melted when delivered","4.0"
"59667463-8374-4c17-b205-dbec8717d893","h3ej-07dg","2021-05-30 08:18:58.382000 UTC","Gave me the wrong order ????","5.0"
"135d83e4-4e4b-482d-9c22-0c902ae8d551","h3ej-8t76","2021-05-30 08:49:50.114000 UTC","Order received with no spills. Thumbs up","5.0"
"eda4909e-d42c-4bbf-b57f-8bc1236a8cf6","h3ej-6kxg","2022-12-12 11:23:57.460000 UTC","fish wasnt that well fried. otherwise the chilli and etc were spicy and good.","4.0"
"685d5aa6-fc87-428c-ba1a-605aa13917ef","h3ej-k2rx","2021-06-25 02:19:50.663000 UTC","One of my drink spilled.","4.0"
"05bcc6e8-3ca2-4a35-b4a9-0b96677f6111","h3ej-4nbx","2021-06-25 16:50:29.370000 UTC","Fast delivery. Foods serve hot","4.0"
"6ecbfc93-ab1b-430c-ae01-345f59624b03","h3ej-s3sx","2021-06-25 13:26:51.849000 UTC","Good","5.0"
"27345eaf-825c-44a1-8fc0-334ee97e4bb5","h3ej-gdrv","2021-06-25 02:01:16.861000 UTC","3 missing item... For the kids... Disappointed","1.0"
"58f8cbf7-7c7e-4ded-a0cc-6a2b1a4d9561","h3ej-iqqz","2021-08-18 13:21:06.201000 UTC","The food not cook properly","1.0"
"fc0d737b-378c-4112-9ada-51db36568cb9","h3ej-osbs","2021-08-18 03:15:03.035000 UTC","Good service","4.0"
"a8618bbd-c6b9-4eb6-83fd-914bfb144f97","h3ej-zsgj","2023-01-09 13:19:42.112000 UTC","Not hot only warm...","4.0"
"43e07af9-8eca-4396-93f1-4cb8d00c127b","h3ej-1y8h","2021-06-23 06:47:08.338000 UTC","Lousy missing of item twice in a row","1.0"
"1344fdae-bc76-4236-b27c-37ad444d0a52","h3ej-3h54","2022-12-19 06:19:53.982000 UTC","The food took so long, 1 hour and 40 mins roughly. I???m very disappointed. My kids were hungry. We tried to wait and wait and when i was about to cancel the order, the food was on the way. ","1.0"
"f2d6c834-ea60-4c15-a50c-4f2fcd681c03","h3ej-3vl9","2020-12-14 01:05:27.282000 UTC","Even after waiting for almost an hour what I got is
Cold Food
Soggy french fries
Cold drink full of ice water
Half coocked wrap

Overall, most terrible experience of my life.","1.0"
"920ff928-96cb-400e-9466-4130235eb1d1","h3ej-oojl","2020-12-14 07:47:38.833000 UTC","Rider didn't ring doorbell and left the food outside then I found it 30mins later. Is that difficult to ring doorbell???","4.0"
"dd0f5923-8210-46f1-a3ae-b95899e59669","h3ej-lg15","2020-12-14 13:00:14.801000 UTC","As usual ah macdonalds. Always slow.","4.0"
"19a93789-785e-4c90-bc4c-b3fe201d4406","h3ej-j2s8","2021-02-23 10:42:15.219000 UTC","mcdonalds gave curry sauce. ????thank you","5.0"
"cfb0788d-182b-4f75-ae0a-91cb8fddb00f","h3ej-7xsh","2021-12-13 23:29:01.457000 UTC","No straw despite instruction given","3.0"
"6fb2aa09-0dba-441b-9fcd-2b2060cf5472","h3ej-3al9","2021-09-13 12:46:20.460000 UTC","Great service","5.0"
"2b26a535-89d0-45ee-8bcc-5828a213bf5f","h3ej-4oel","2023-08-09 11:38:40.421000 UTC","All good except fries were soggy. ","4.0"
"e67a80b7-cfde-4aca-a23e-62bf6112bcc2","h3ej-cjpc","2022-10-15 06:26:16.311000 UTC","missing mcflurry","3.0"
"4a2a3ba7-5bcb-4fa2-b493-12f833fa098f","h3ej-wbii","2021-10-20 07:53:51.283000 UTC","Order 3 set of item come with 2 missing thing.
Very poor of the packing , no  check the order to pack correctly","2.0"
"b284e90d-5fc4-48b1-b235-513af6ae9492","h3ej-tqtm","2023-12-08 17:44:26.753000 UTC","I ordered 3 meals, they gave me 3 sachets of chilli sauce. Is this a joke to you?","2.0"
"cc66c3c9-0477-43ec-bd32-02d2efc60185","h3ej-gp00","2023-12-08 03:50:23.396000 UTC","Missing one drink ","3.0"
"a2cbfc5b-12e3-4308-9252-5e665d1d90bb","h3ej-4pxc","2023-12-08 14:28:28.317000 UTC","Slow delivery with rider going a long way to deliver...","3.0"
"ddc015ac-7cfc-4d61-9d9b-452a1400e294","h3ej-g2c7","2023-12-08 10:51:49.327000 UTC","The riders were very polite and the service was quick! The food is fresh!","5.0"
"0baa8832-ffe3-4b6c-9c40-5a93ef4432ec","h3ej-w20w","2023-12-08 10:57:17.105000 UTC","only a bit of spillage, other than this, all is good. thank you rider and mcdonalds.","5.0"
"6b122fd5-ecc7-4297-bc75-140304bcaff4","h3ej-gpci","2023-12-08 10:56:06.704000 UTC","the rider is so friendly.Food received so neat and nice.","5.0"
"ddc015ac-7cfc-4d61-9d9b-452a1400e294","h3ej-g2c7","2023-12-08 10:51:30.209000 UTC","The riders were very polite and the service was quick! The food is fresh!","5.0"
"e240f1b2-ebbc-4ee1-a8fa-96c66a2d8c9b","h3ej-to4x","2023-12-08 03:43:06.967000 UTC","???????????????","5.0"
"c96424f9-1172-491b-94db-6cc7ddf69399","h3ej-9x47","2023-12-08 10:56:56.517000 UTC","not much spillage of the drink,food is good. thank you rider and mcdonalds","5.0"
"a6e2a3a7-fdfe-4214-a800-2f5b16666b1d","h3ej-9plm","2023-12-08 10:55:13.245000 UTC","Food was so so nothing special !Thank you Food Panda Delivery Rider .For Sending Order in Heavy Rain????????","1.0"
"23bc9c73-146e-4c55-bad8-ef28157141b3","h3ej-neef","2023-12-08 10:31:12.976000 UTC","soggy fries and my burger was done messy (spicy chicken burger), cabbages are all over the place in the box. ","1.0"
"7f5b99ab-82e7-4d60-917e-ea470f878ce8","h3ej-kzo5","2023-12-08 16:25:51.464000 UTC","wrong drinks","1.0"
"ca58fedc-010f-44b2-8ff4-8917a7dfcc98","h3ej-dg5z","2021-02-24 13:29:38.377000 UTC","Really in detailed ???????","5.0"
"682e92dc-6210-403d-a940-da2eda30a939","h3ej-nvwr","2023-11-10 12:49:01.871000 UTC","I VERY LIKE THIS RIDERS FOOD SERVICE IS VERY POWER GOOD AND VERY NICE ALSO I VERY LIKE IT SO MUCH THANK YOU SO MUCH I WILL GIVE HE A FIVE FOR INPROVEMENT AND FAST DELIVERY NICE SERVICE ALSO","5.0"
"b8578e1b-cbd5-4722-beec-44a1e0442b77","h3ej-811i","2020-12-17 06:20:17.656000 UTC","Missing order","1.0"
"78766e27-389a-4289-b728-cb0ae423df64","h3ej-qjt5","2020-12-17 12:50:34.351000 UTC","I cant ask for curry sauce, kinda bad","5.0"
"713a2321-2497-4a9c-b4f6-0995b30fe50d","h3ej-moee","2023-03-16 14:37:51.037000 UTC","wait very long time, and the food is cill out","1.0"
"512b4a47-4cfa-4f33-a449-f0a6f0a86a6f","h3ej-c31j","2022-11-19 00:19:36.800000 UTC","Bad service attitude. Rider saw the delivery address wrongly and insisted that it was customer???s fault. When rider reached delivery location, he started shouting at the customer in fromt of others. ","1.0"
"e68e37fb-e7fa-44f8-a717-21aba64ec7f2","h3ej-wt1f","2023-05-30 03:37:58.747000 UTC","perfect","5.0"
"a3ade51f-7af4-4e5a-9e82-c8c21fa232c5","h3ej-p98t","2023-05-30 03:37:41.061000 UTC","perfect","5.0"
"6de0e75f-98e7-41f9-af50-344ab92b88f0","h3ej-0wqz","2023-05-30 05:45:21.119000 UTC","The large fries is only half filled..such a waste to upsize for the fries","3.0"
"5fd8dd7d-ae00-4aa7-bfab-7a9db17f2151","h3ej-wuxx","2023-05-30 03:36:32.249000 UTC","perfect","5.0"
"00116545-f26a-4eb2-9dd0-f76a15053e95","h3ej-6xrj","2023-05-30 11:52:38.482000 UTC","missing a cup of coke zero (small) ...","4.0"
"4d44a469-e1fa-4cd9-aaf3-9a6887049fe2","h3ej-baru","2022-09-07 16:39:30.159000 UTC","Missing maple syrup for my hotcakes but otherwise all is good","4.0"
"d508e756-286e-4a6f-8917-cbb304c545cc","h3ej-bmjs","2021-04-20 01:21:45.521000 UTC","Wrong order","1.0"
"a6190df9-3ae0-4af4-afc4-73a729c993fc","h3ej-zdhh","2021-04-20 01:14:08.015000 UTC","The food was late and arrived cold.","1.0"
"745c13bf-f94e-4bc8-a03e-e93491c7b7d2","h3ej-qk8n","2021-06-07 01:05:43.858000 UTC","Of course the food nice but I hate when my food missing!!please check before passing to rider!!!!","1.0"
"ee170c4d-becd-4098-a302-5c16769ca54b","h3ej-3y0z","2021-06-07 01:03:22.530000 UTC","Missed item .","3.0"
"cd4017c9-af59-4b1a-9d4c-ed7f6e92e0b9","h3ej-dom1","2021-06-07 10:37:36.538000 UTC","Ice cream was missing. Sadly i didn't manage to take a pic, so no refund i guess ????","2.0"
"d83ae78a-9b6f-490f-8a48-39df881bf235","h3ej-dacq","2023-10-21 02:57:32.850000 UTC","The Ice Milo is totally flat. Really tasteless. Just like drinking ice water. We top up so much money for the Ice Milo but get such lousy quality drink. Really disappointed.","1.0"
"7f4b33f3-2301-448a-b36a-621e64b67c44","h3ej-ydph","2023-10-21 14:27:34.960000 UTC","2 items missing!","1.0"
"05c5c576-92b3-4508-83f8-2e70e60cc427","h3ej-ros3","2022-09-17 18:42:40.197000 UTC","There were missing items delivered by the rider. The rider claim that the food fall on the road while delivering. The rider did not apologize for his actions and just left. This is not acceptable!!!!","1.0"
"26ceb204-85dc-4304-8d5d-c2af2f0342e2","h3ej-vaxx","2022-11-12 14:51:33.823000 UTC","the packaging could have been better. McChicken packaging was torn. the burger was messy not being put on top of one another. ","2.0"
"430a2889-a25b-4584-ae92-c477315cf300","h3ej-gzrf","2022-11-12 08:25:58.145000 UTC","Missing items, refunded with vouchers. Could have better if redelivery was possible. Had to place another order, which means another delivery fee.","4.0"
"fa1e85ee-f764-4583-84df-8cc2ab2f0876","h3ej-pcmq","2021-04-26 01:13:16.362000 UTC","French fries underpack","3.0"
"ea3d67ab-9356-4d12-a0c0-dfe9d67b1c7d","h3ej-xrar","2020-11-11 14:18:07.618000 UTC","i got the wrong order, i ordered chicken chowmein and got only veggies no chicken at all","2.0"
"09588306-803b-4193-9941-760e81ac129b","h3ej-qa04","2023-04-24 08:03:07.646000 UTC","Please see carefully the order especially when there is noted as special order??? ","2.0"
"715c8ba3-f2e7-4835-b3a2-78f380317341","h3ej-k0x6","2021-03-23 12:17:54.370000 UTC","Delivered the wrong meal.","3.0"
"5ea6e87d-2e3b-4ec0-b458-5a2e5aa095dd","h3ej-yq2f","2021-07-27 01:16:49.295000 UTC","I ordered Oreo frappe but it came without straw..  Was very disappointed..","2.0"
"785e3c94-1d46-4510-b56a-5ca512c8bdf1","h3ej-x9b0","2021-07-27 11:22:53.444000 UTC","The thing that make me disappointed with macdonald is they only giving to us 2 chili sauce for take away. They are getting stingy when come to chili sauce .","5.0"
"6038aed5-45d4-4917-9c27-b16e08ffb474","h3ej-bibk","2021-07-27 07:54:00.764000 UTC","order and paid for my food but did not receive it!","1.0"
"f068bbb4-bdb8-49f2-bead-43e7e0f15305","h3ej-dgi8","2023-10-01 08:01:46.020000 UTC","Fries is soggy
My caramel frappe doesn't come with a straw the ice isn't blended properly leaving clumps of big ice very annoying drinking with a straw because the ice will choke the straw.. ","1.0"
"fc4e640f-187a-48e6-bea8-8becf37848b7","h3ej-5fn7","2021-08-12 06:04:20.266000 UTC","Black pepper no given and chili packet only give three as I buy a lot foods is far not enough and curry sauce should given based on meal purchase also no given very terrible bad users experience in this outlet","1.0"
"dec48b99-705a-4b12-9135-76ca7f331e6c","h3ej-gh9h","2021-08-12 16:07:53.109000 UTC","i missing 2 mc chicken burger","1.0"
"77ae300e-ea97-4ecb-82e0-7f48591e21a7","h3ej-kynl","2021-08-12 12:50:50.999000 UTC","Delivered Hainanese Chicken Burger short of 1 packet of Dark Sweet Sauce, an important component of the dish. Disappointing.","3.0"
"0a9a98f9-af7a-4221-9aed-5f036730d299","h3ej-eiqi","2021-08-12 03:57:44.408000 UTC","didn???t give me butters, syrup, salt and pepper, and cutleries as well","1.0"
"f57a4b0a-8ff4-4f22-b404-b32e7a86c9f1","h3ej-rdr5","2023-08-01 01:07:37.291000 UTC","very slow in taking my order. took 60 mins to prepare. ","2.0"
"2494405e-dcf5-48a3-9d5b-10b451e5c58f","h3ej-crqz","2023-08-01 01:07:01.801000 UTC","Very slow in preparing my order.","2.0"
"ec83ae4e-83e7-4074-8575-766d177d9e50","h3ej-bau5","2023-05-18 11:36:37.030000 UTC","food is good but order took too long to process can go to marina bay already for that time","1.0"
"3347d81f-ce37-4ccc-aa03-c9f1e62264c4","h3ej-wsok","2023-05-18 06:18:36.862000 UTC","this rider is very good service also and very friendly also and very nice service also and I very love it so much so thank you very much ","5.0"
"8c3f37c6-86fb-4d50-9133-9ac92f8c43d6","h3ej-od90","2023-05-18 06:20:55.118000 UTC","this rider is my best friends and fast delivery also and very nice service also and very friendly also I very love it so much so thank you very much I will give he a five star for improvement ","5.0"
"07e71750-98f3-45cd-b827-1b50b22e9ebd","h3ej-9xwp","2021-07-24 16:06:55.868000 UTC","Missing order(6pc Chicken McCrispy) the whole bucket.   And the rider asked me for cash when I had already paid via visa.","4.0"
"89a80a43-a575-4dd9-a4c1-d083f02b6191","h3ej-9mm2","2021-07-24 00:40:17.072000 UTC","The nugget is so hard!!!! Not fresh at all???","1.0"
"8995f042-1cb5-4f6a-86ce-a77f6ef5a85f","h3ej-zi46","2021-07-24 09:42:03.216000 UTC","All good.","4.0"
"ab07dce6-ac43-44a7-9d97-10521a0fa6e8","h3ej-0rop","2021-07-24 13:00:30.320000 UTC","Order was not complete","1.0"
"8b4a40c9-1f9c-4a03-bb0d-121d8c7450c4","h3ej-7klh","2023-03-31 13:57:45.947000 UTC","Missing item but cannot get refund","1.0"
"3571cf04-8a2d-447c-8d3d-8a9d60e95a54","h3ej-wko6","2022-07-19 11:19:23.294000 UTC","Wrong order sent.","1.0"
"d606cfba-ef9a-45dc-ad44-74e1f200c17b","h3ej-kdlg","2021-12-24 12:43:35.172000 UTC","too ex","4.0"
"2359c898-b577-401e-8004-958de1d31d6d","h3ej-xy9r","2021-12-24 03:26:05.074000 UTC","Food was cold, fries were not good.","3.0"
"19ecd031-350b-44a6-b095-ca02b48670f1","h3ej-99yl","2021-12-24 18:16:57.158000 UTC","Bad, one whole meal was missing. ","1.0"
"394c304d-49a6-49f2-89c7-09b21fad7d73","h3ej-6iat","2021-08-21 12:50:00.026000 UTC","Item missing","1.0"
"152c077a-96a4-4e99-a778-469a772a0cc0","h3ej-s8j0","2021-08-21 17:24:26.301000 UTC","My order came incomplete! I ordered 2 meals with 2 banana pies. The meals came but not the banana pie!","1.0"
"5b4b8597-02bc-44cc-96ae-a255e6aad508","h3ej-ulrb","2021-11-16 02:02:59.566000 UTC","The muffin was too hard  not properly done.","3.0"
"4ee7830c-2979-4137-b170-e6ecc9fab620","h3ej-vlr8","2021-11-16 04:31:18.089000 UTC","Everything ok except for missing item (left out) from delivery.","5.0"
"fc62e7c9-ed4d-4419-b91f-e0169eff0dec","h3ej-3byt","2021-05-26 01:12:38.672000 UTC","They forget my 4 tubs of curry sauce.
Disappointing.","1.0"
"3d67fccb-24a8-4b9d-8ac7-5e65cd57b0ee","h3ej-y8lt","2021-05-26 16:00:27.730000 UTC","Missing items as usual! If too many order just close the orders!","1.0"
"52d84ca4-9c54-4c97-9bb1-70a1837b7f4a","h3ej-6sv1","2021-05-26 06:49:39.778000 UTC","Almost an hour slow, no chilli sauce no straws how to eat?","1.0"
"40cb1389-0ad3-41d5-ac17-d13eba030821","h3ej-zydu","2022-08-01 08:10:17.298000 UTC","Missed out my Curry sauce for my Chicken nuggets and fries are too soggy. ","2.0"
"6f7750ca-9e3e-405c-b8e1-7cf7b72ecf9b","h3ej-s64q","2022-08-01 08:16:05.921000 UTC","order double mcspicy but receive single. should double check the order","2.0"
"7e4a1f3f-a497-457c-924d-5f6ebb7aa837","h3ej-gnll","2022-08-01 09:17:03.940000 UTC","fries was too soggy and cold. ","2.0"
"3ee59e45-a4ad-48e1-9426-a6ef7781c9d9","h3ej-geg8","2022-08-01 08:26:48.199000 UTC","delivery was delayed","2.0"
"e6470fd9-3db7-48b5-8dfa-6790b1e6492e","h3ej-w9jv","2022-08-01 09:18:03.898000 UTC","too late..take almost two hour for food to reach.","2.0"
"ddbc294c-7f70-45e3-8c95-423c63e023af","h3ej-9uv2","2022-08-01 09:20:00.410000 UTC","fries was dried up. order was delayed ","3.0"
"cfb0788d-182b-4f75-ae0a-91cb8fddb00f","h3ej-7xsh","2022-08-01 08:18:38.705000 UTC","No straw despite instruction given","3.0"
"5b0366c4-c283-4e97-9999-eccd017e5ffd","h3ej-8k81","2022-08-01 09:19:58.032000 UTC","waited too long","3.0"
"31962497-9527-4117-8818-ba54ede77c10","h3ej-3qnf","2022-08-01 08:11:04.520000 UTC","Rider fucked up my drinks. Spilled. Not sure how he rode over here with my order as drinks were half gone.","3.0"
"6d5f50b2-9e8e-4635-a232-e5577bc24db2","h3ej-tsy3","2022-08-01 08:15:39.599000 UTC","only fries not hot","4.0"
"d606cfba-ef9a-45dc-ad44-74e1f200c17b","h3ej-kdlg","2022-08-01 09:16:34.421000 UTC","too ex","4.0"
"eca6d0b6-76a3-470d-87c8-dc278c356764","h3ej-0j7x","2022-08-01 09:20:17.320000 UTC","they forgot my condiments for my big breakfast deluxe ","4.0"
"e8e1cb8a-fb6f-4986-a2a5-54bb4bea51e3","h3ej-mnyo","2022-08-01 08:13:12.804000 UTC","need more tissue ","4.0"
"0572f1fb-3012-42bb-b469-11fad26c3d7c","h3ej-1kxa","2022-08-01 09:15:27.516000 UTC","All was great! Delivery was fast!","5.0"
"de071765-dba2-47e0-b7c2-1f9fb9bb94c0","h3ej-kvrk","2022-08-01 09:22:01.093000 UTC","Great!","5.0"
"f84057e9-7f91-4ab5-bb1c-54f05f2ebfd8","h3ej-5s39","2022-08-01 09:16:51.515000 UTC","Awesome!!! ","5.0"
"50a4d45d-0bc9-432b-b056-824c1af71bec","h3ej-0bqe","2022-08-01 09:20:03.794000 UTC","great ","5.0"
"8aed15f5-b9ef-4704-86e8-b5048085f363","h3ej-eyiv","2022-08-01 09:18:01.919000 UTC","Delicious!","5.0"
"ac307b22-756c-41a3-a994-d1f8118f315c","h3ej-sk5x","2022-08-01 08:11:44.119000 UTC","everything OK except miss out of butter for the corn ???? ????","5.0"
"f5de5d9c-3f31-41e1-aa21-9c4e2a18417b","h3ej-zwsq","2022-08-01 08:27:54.820000 UTC","Good","5.0"
"f235e273-edcd-4866-9793-17b36a265b88","h3ej-7srz","2022-08-01 08:53:18.035000 UTC","BEST DEAL! BEST RIDER! Thanks!","5.0"
"775bc907-0f97-40eb-ba63-d3ab889f5b37","h3ej-afhb","2022-08-01 09:17:24.032000 UTC","Great!","5.0"
"7fbaf0a8-6774-41e7-99ea-9a72338787e3","h3ej-3hb5","2022-08-01 08:12:54.979000 UTC","More condiments would be great and rider was efficient","5.0"
"ec4401e8-a932-4674-955e-d896a229eda7","h3ej-ezft","2022-08-01 08:29:36.899000 UTC","Good and well delivery","5.0"
"c0cfb983-701b-4c64-9d5b-d91c502074d4","h3ej-4rcc","2022-08-01 09:21:11.939000 UTC","the most responsible rider for year 2022 ","5.0"
"7f9a327b-da80-4847-8a44-ce0960921638","h3ej-ot23","2022-08-01 09:18:01.917000 UTC","Delivered after the initial time estimates","1.0"
"36bdb6bb-50d6-4d9a-ba93-2cf9c1d4c85b","h3ej-e7sg","2022-08-01 08:20:06.503000 UTC","Fries were all soggy n cold. Lettuces n sauce messed up the loosely wrapped McChicken burger.","1.0"
"f1eb0279-9ae0-451f-a2bc-33982035f6f9","h3ej-zlsx","2022-08-01 08:31:11.814000 UTC","The food is cold. It seems like it was prepared long ago and left it there.","1.0"
"5b00b785-b126-4055-afe4-a7871d24f583","h3ej-2h05","2022-08-01 09:04:27.609000 UTC","Missing items","1.0"
"45f41f29-9557-4a2b-b355-08338ca0ac47","h3ej-cilo","2022-08-01 09:17:03.497000 UTC","Very late. ","1.0"
"0a9a98f9-af7a-4221-9aed-5f036730d299","h3ej-eiqi","2022-08-01 08:40:58.913000 UTC","didn???t give me butters, syrup, salt and pepper, and cutleries as well","1.0"
"aff6af75-b072-48cc-a7e9-e9da6477202b","h3ej-34vy","2022-08-01 09:19:49.816000 UTC","it was delivered wrongly and the compensation was miserable ($2) and I rejected it.","1.0"
"4dcd7018-b31a-4582-be51-19a21bcaecf9","h3ej-x1k3","2022-08-01 08:51:24.216000 UTC","the meal was cold and it took more than an hour for me to receive my order.","1.0"
"eac1c720-4263-40da-b7cf-584a342762e0","h3ej-whfu","2022-08-01 09:20:58.721000 UTC","Never give maple sauce ","1.0"
"7bde6510-93e8-4562-ace7-48492d591380","h3ej-i17j","2022-08-01 08:18:23.118000 UTC","the drinks have no more ice already,  my prosperity burger don't have onion it was so plain less sauce and no curry sauce is provided.????","1.0"
"f6777d6c-0fed-443c-a582-d9cc85e33671","h3ej-exxj","2022-08-01 09:19:33.012000 UTC","Rabak bro","1.0"
"f96d8f4f-5740-4001-9ccb-d139d08a312b","h3ej-qaya","2022-08-01 08:12:23.085000 UTC","Requested for more chilli saice packet but ended up didnt provided as well ","1.0"
"d5b435de-2910-427c-86c7-c46fb7cfd92c","h3ej-9exl","2022-08-01 08:31:06.103000 UTC","Totally upset food was cold and the fries looks like it's double fried again and it's hard to bite plus soggy not a great meal to end the night with... ","1.0"
"a126ec3b-80d7-4101-af02-92a03161bab3","h3ej-wrn5","2022-08-01 09:17:59.093000 UTC","My order for breakfast  came in late. It became Lunch meal instaed. ","1.0"
"22fbecdc-4bf5-42c9-9a7b-9bc5802f3f4e","h3ej-57od","2022-08-01 08:12:02.420000 UTC","MacDonald did not give syrup and butter that comes along with the Hotcakes Meal + Delivery was late","1.0"
"19ecd031-350b-44a6-b095-ca02b48670f1","h3ej-99yl","2022-08-01 09:16:33.199000 UTC","Bad, one whole meal was missing. ","1.0"
"7eac37a2-ac17-460e-83e3-1ae04986a5cd","h3ej-bnre","2022-08-01 09:18:04.413000 UTC","I didn???t even receive my order. Rider ran away witht the food that I waited for 2 hours. We waited for nothing!!!!","1.0"
"68ca6d50-e2cf-48d3-b6c5-184979c8da10","h3ej-2w6k","2022-08-01 09:15:28.015000 UTC","Lousy!!! My Food was exchanged with home cooked food, McDonald's don't toast their buns so charcoal black!!! It isn't McSpicy Chicken, it was exchanged with home cooked magic curry powder marinaded chicken coated with egg and then breaded breadcrumbs before frying. That's not McSpicy. Pls tell me how to get compensation. The McChicken Meat patty are not so thin, I worked in McDonald's Fast Food outlets before, the Chicken Meat Patty was Black Pepper Meat Patty??? I have eaten McDonalds for more than 2 decades, why would I not know how McChicken Burger taste like????","1.0"
"9724241b-b61d-44aa-913e-ef04f68b7e48","h3ej-og83","2022-08-01 09:04:59.597000 UTC","French fries tasted like it was refried & soggy. Unacceptable standard since I hv beeb purchasing from McDonald???s for very long","1.0"
"39e645fc-4acd-4da4-b635-e4b9eac017b8","h3ej-s0n3","2022-08-01 09:18:14.219000 UTC","missing item","1.0"
"98348f0d-f8cd-4897-91ca-18051b8f63d5","h3ej-0wb3","2022-08-01 08:11:25.421000 UTC","Missing cheese in a cheeseburger.. Extremely late.. ","1.0"
"6a85ac04-8ecb-4891-bb86-77a20bcde482","h3ej-7s9r","2022-08-01 09:07:18.115000 UTC","Wrong order sent","1.0"
"a8cd4df8-c00d-4a96-8af4-73d93011456f","h3ej-csc9","2022-08-01 08:11:31.399000 UTC","Food was cold after waited more then one hour , ","2.0"
"16831430-fde6-4965-902c-63f3824aaf21","h3ej-5fuu","2022-08-01 08:33:32.695000 UTC","Miss out my hot milo. Not very satisfied","1.0"
"9fa7119c-75a4-439a-b868-a2765cdb341a","h3ej-4fqk","2022-08-01 09:06:09.608000 UTC","the fries was soggy and when items delivered,my ice cream and milo was spilled","2.0"
"9e406928-57a8-4ac3-be5d-0fa72ffe28e8","h3ej-vzc4","2022-08-01 09:13:32.898000 UTC","Missed out my mcspicy :(","2.0"
"dce4cf48-947b-4f7a-b369-37cda3197a0f","h3ej-kkh0","2022-08-01 09:03:03.415000 UTC","miss out my milo","3.0"
"8f474f84-a28c-4e88-9e85-28fd63365f18","h3ej-1qaj","2022-08-01 08:49:00.034000 UTC","Ordered Frappe, They forgot the straw..","3.0"
"c683a536-c3cd-4501-b8ea-1930e4340bc2","h3ej-3c9e","2022-08-01 09:10:17.597000 UTC","Long waiting","3.0"
"a2be65ef-7ff2-4bc5-9b10-a7e2fc595104","h3ej-j2z1","2022-08-01 09:04:19.215000 UTC","Good","4.0"
"32e286d9-1688-4397-bdc7-ce8bce58a227","h3ej-1o63","2022-08-01 09:11:05.322000 UTC","Food are cold. Drink no ice. Fries soft n not warm..is COLD. 2nd time.","1.0"
"d18fc356-eedc-4403-bc86-a7d479501fe7","h3ej-4unp","2022-08-01 13:03:54.617000 UTC","When i received the food .. my burger is out of the box & lettuce fall in the paperbag..

Fries soggy","1.0"
"69f35798-5c23-4648-8aac-b0c5277b2803","h3ej-sa50","2022-08-01 08:16:33.118000 UTC","Missing order","1.0"
"faa348f2-389d-4216-bafd-4e094efcd16f","h3ej-23l6","2022-08-01 08:53:35.718000 UTC","It was ok","2.0"
"202bfc23-e944-49f4-a163-e408f373cae7","h3ej-0dbn","2022-08-01 09:04:10.333000 UTC","Food was slow. Rider was kind enough to text abt the delay","3.0"
"f5082e24-1722-4e13-8190-cdc5b8d3a72a","h3ej-ogj8","2022-08-01 08:31:15.364000 UTC","Late. Waited 2hrs","3.0"
"1a7e2818-0554-4d24-95ad-095de8bc84d5","h3ej-k7e4","2022-08-01 08:53:39.878000 UTC","Not warm","4.0"
"620490c2-77e6-4058-b1cc-3c20aca86308","h3ej-fbyg","2022-08-01 09:12:23.099000 UTC","requested for more chilli sauce and was given 6 packets for purchasing 3 meals.","4.0"
"dc5111ba-9732-4c2e-a35c-495b1dc68970","h3ej-zlld","2022-08-01 08:15:23.219000 UTC","Good ????","4.0"
"970f59c3-a4b7-467c-8776-6a7d850b3698","h3ej-j93d","2022-08-01 08:33:25.482000 UTC","bucket of chicken not properly covered... hygiene may be compromised","4.0"
"fc0d737b-378c-4112-9ada-51db36568cb9","h3ej-osbs","2022-08-01 09:05:25.185000 UTC","Good service","4.0"
"46f78c8c-4cdc-412d-b348-b51d4a3f1ed7","h3ej-vm5e","2022-08-01 09:12:53.018000 UTC","Satisfied","5.0"
"5b0df917-3f95-470b-a091-e7a1b2919f43","h3ej-3yhf","2022-08-01 08:37:26.517000 UTC","Nice","5.0"
"34116c96-4340-4d83-948a-49772e3f5024","h3ej-w5iy","2022-08-01 08:51:12.635000 UTC","Give me wrong order","1.0"
"11cf0595-9e21-447c-831c-0b0b233e5a73","h3ej-7sb8","2022-08-01 09:19:13.017000 UTC","Cold meals and melted ice cream ","1.0"
"152c077a-96a4-4e99-a778-469a772a0cc0","h3ej-s8j0","2022-08-01 09:05:55.735000 UTC","My order came incomplete! I ordered 2 meals with 2 banana pies. The meals came but not the banana pie!","1.0"
"22c9b3d9-b8b8-4c60-b681-779485a3f700","h3ej-hwva","2022-08-01 09:11:53.534000 UTC","Previous order did not have condiments","1.0"
